2  7796970 1.64493393859285919056 0.16666665367168106981
3  43656   1.20205690289723965414 0.03876817959445546385
5  628     1.03692775514175838936 0.00338843481872520185
7  101     1.00834927738176149958 0.00033385807315271758
9  37      1.00200839282604259317 0.00003361417873171954
11 20      1.00049418860410699317 0.00000340068159331834
13 13      1.00012271334757296692 0.00000034443315153145
